"Date","Price","Open","High","Low","Vol.","Change %"
"06/23/2021","755.08","755.08","755.08","755.08","","-0.63%"
"06/22/2021","759.89","759.89","759.89","759.89","","0.41%"
"06/21/2021","756.78","756.78","756.78","756.78","","-0.37%"
"06/18/2021","759.57","759.57","759.57","759.57","","1.41%"
"06/17/2021","749.00","749.00","749.00","749.00","","-0.48%"
"06/16/2021","752.64","752.64","752.64","752.64","","-1.61%"
"06/15/2021","764.97","764.97","764.97","764.97","","0.64%"
"06/14/2021","760.11","760.11","760.11","760.11","","1.42%"
"06/11/2021","749.45","749.45","749.45","749.45","","2.09%"
"06/10/2021","734.12","734.12","734.12","734.12","","-0.38%"
"06/09/2021","736.94","736.94","736.94","736.94","","0.75%"
"06/08/2021","731.49","731.49","731.49","731.49","","-2.56%"
"06/07/2021","750.67","750.67","750.67","750.67","","-0.30%"
"06/04/2021","752.95","752.95","752.95","752.95","","0.80%"
"06/03/2021","746.99","746.99","746.99","746.99","","1.09%"
"06/02/2021","738.90","738.90","738.90","738.90","","-0.54%"
"06/01/2021","742.88","742.88","742.88","742.88","","1.22%"
"05/31/2021","733.90","733.90","733.90","733.90","","0.43%"
"05/28/2021","730.79","730.79","730.79","730.79","","0.72%"
"05/27/2021","725.54","725.54","725.54","725.54","","-0.90%"
"05/26/2021","732.10","732.10","732.10","732.10","","0.08%"
"05/25/2021","731.52","731.52","731.52","731.52","","0.65%"
"05/24/2021","726.82","726.82","726.82","726.82","","0.71%"
"05/21/2021","721.67","721.67","721.67","721.67","","0.22%"
"05/20/2021","720.08","720.08","720.08","720.08","","1.71%"
"05/19/2021","708.00","708.00","708.00","708.00","","1.00%"
"05/18/2021","700.98","700.98","700.98","700.98","","-0.16%"
"05/17/2021","702.07","702.07","702.07","702.07","","-0.28%"
"05/14/2021","704.06","704.06","704.06","704.06","","0.18%"
"05/13/2021","702.83","702.83","702.83","702.83","","-1.04%"
"05/12/2021","710.19","710.19","710.19","710.19","","0.81%"
"05/11/2021","704.47","704.47","704.47","704.47","","-0.84%"
"05/10/2021","710.44","710.44","710.44","710.44","","2.16%"
"05/07/2021","695.43","695.43","695.43","695.43","","-0.68%"
"05/06/2021","700.21","700.21","700.21","700.21","","-0.73%"
"05/05/2021","705.37","705.37","705.37","705.37","","0.46%"
"05/04/2021","702.14","702.14","702.14","702.14","","0.24%"
"04/29/2021","700.46","700.46","700.46","700.46","","0.44%"
"04/28/2021","697.41","697.41","697.41","697.41","","0.53%"
"04/27/2021","693.71","693.71","693.71","693.71","","0.93%"
"04/26/2021","687.30","687.30","687.30","687.30","","-2.94%"
"04/23/2021","708.15","708.15","708.15","708.15","","1.52%"
"04/22/2021","697.52","697.52","697.52","697.52","","-3.82%"
"04/20/2021","725.22","725.22","725.22","725.22","","0.81%"
"04/19/2021","719.36","719.36","719.36","719.36","","2.44%"
"04/16/2021","702.21","702.21","702.21","702.21","","0.07%"
"04/15/2021","701.74","701.74","701.74","701.74","","0.14%"
"04/14/2021","700.75","700.75","700.75","700.75","","1.13%"
"04/13/2021","692.94","692.94","692.94","692.94","","0.68%"
"04/12/2021","688.24","688.24","688.24","688.24","","2.40%"
"04/09/2021","672.10","672.10","672.10","672.10","","-0.30%"
"04/08/2021","674.15","674.15","674.15","674.15","","-0.54%"
"04/07/2021","677.84","677.84","677.84","677.84","","0.25%"
"04/06/2021","676.16","676.16","676.16","676.16","","0.31%"
"04/05/2021","674.04","674.04","674.04","674.04","","2.02%"
"04/01/2021","660.68","660.68","660.68","660.68","","2.63%"
"03/31/2021","643.76","643.76","643.76","643.76","","0.66%"
"03/30/2021","639.56","639.56","639.56","639.56","","1.07%"
"03/29/2021","632.78","632.78","632.78","632.78","","0.80%"
"03/26/2021","627.75","627.75","627.75","627.75","","0.18%"
"03/25/2021","626.62","626.62","626.62","626.62","","-0.02%"
"03/24/2021","626.72","626.72","626.72","626.72","","-1.43%"
"03/23/2021","635.78","635.78","635.78","635.78","","-0.82%"
"03/22/2021","641.01","641.01","641.01","641.01","","0.16%"
"03/19/2021","640.01","640.01","640.01","640.01","","-0.86%"
"03/18/2021","645.54","645.54","645.54","645.54","","1.12%"
"03/17/2021","638.40","638.40","638.40","638.40","","-0.07%"
"03/16/2021","638.87","638.87","638.87","638.87","","-0.50%"
"03/15/2021","642.11","642.11","642.11","642.11","","0.09%"
"03/12/2021","641.51","641.51","641.51","641.51","","-0.11%"
"03/11/2021","642.24","642.24","642.24","642.24","","0.80%"
"03/10/2021","637.15","637.15","637.15","637.15","","0.57%"
"03/09/2021","633.53","633.53","633.53","633.53","","-0.76%"
"03/08/2021","638.38","638.38","638.38","638.38","","-0.24%"
"03/05/2021","639.89","639.89","639.89","639.89","","-0.21%"
"03/04/2021","641.23","641.23","641.23","641.23","","-1.49%"
"03/03/2021","650.91","650.91","650.91","650.91","","-0.21%"
"03/02/2021","652.26","652.26","652.26","652.26","","0.03%"
"03/01/2021","652.05","652.05","652.05","652.05","","1.32%"
"02/26/2021","643.54","643.54","643.54","643.54","","0.15%"
"02/25/2021","642.60","642.60","642.60","642.60","","0.10%"
"02/24/2021","641.98","641.98","641.98","641.98","","-1.34%"
"02/23/2021","650.69","650.69","650.69","650.69","","-0.13%"
"02/22/2021","651.52","651.52","651.52","651.52","","0.23%"
"02/19/2021","650.03","650.03","650.03","650.03","","-0.69%"
"02/18/2021","654.57","654.57","654.57","654.57","","1.58%"
"02/17/2021","644.39","644.39","644.39","644.39","","3.37%"
"02/09/2021","623.37","623.37","623.37","623.37","","3.02%"
"02/08/2021","605.07","605.07","605.07","605.07","","-4.45%"
"02/05/2021","633.26","633.26","633.26","633.26","","1.16%"
"02/04/2021","625.99","625.99","625.99","625.99","","-0.35%"
"02/03/2021","628.18","628.18","628.18","628.18","","3.41%"
"02/02/2021","607.46","607.46","607.46","607.46","","4.93%"
"02/01/2021","578.90","578.90","578.90","578.90","","-2.82%"
"01/29/2021","595.72","595.72","595.72","595.72","","4.41%"
"01/28/2021","570.56","570.56","570.56","570.56","","-6.94%"
"01/27/2021","613.08","613.08","613.08","613.08","","-3.70%"
"01/26/2021","636.64","636.64","636.64","636.64","","-2.34%"
"01/25/2021","651.90","651.90","651.90","651.90","","0.48%"
"01/22/2021","648.80","648.80","648.80","648.80","","0.18%"
"01/21/2021","647.64","647.64","647.64","647.64","","2.52%"
"01/20/2021","631.71","631.71","631.71","631.71","","0.41%"
"01/19/2021","629.12","629.12","629.12","629.12","","-4.77%"
"01/18/2021","660.64","660.64","660.64","660.64","","0.13%"
"01/15/2021","659.78","659.78","659.78","659.78","","0.82%"
"01/14/2021","654.42","654.42","654.42","654.42","","-0.30%"
"01/13/2021","656.38","656.38","656.38","656.38","","-1.38%"
"01/12/2021","665.57","665.57","665.57","665.57","","0.79%"
"01/11/2021","660.35","660.35","660.35","660.35","","2.74%"
"01/08/2021","642.72","642.72","642.72","642.72","","1.52%"
"01/07/2021","633.07","633.07","633.07","633.07","","1.22%"
"01/06/2021","625.45","625.45","625.45","625.45","","0.24%"
"01/05/2021","623.96","623.96","623.96","623.96","","1.64%"
"01/04/2021","613.92","613.92","613.92","613.92","","1.11%"
"12/31/2020","607.17","607.17","607.17","607.17","","0.79%"
"12/30/2020","602.41","602.41","602.41","602.41","","-0.29%"
"12/29/2020","604.19","604.19","604.19","604.19","","1.09%"
"12/28/2020","597.65","597.65","597.65","597.65","","0.65%"
"12/25/2020","593.80","593.80","593.80","593.80","","1.15%"
"12/24/2020","587.02","587.02","587.02","587.02","","-0.76%"
"12/23/2020","591.50","591.50","591.50","591.50","","0.27%"
"12/22/2020","589.92","589.92","589.92","589.92","","-0.02%"
"12/21/2020","590.02","590.02","590.02","590.02","","1.07%"
"12/18/2020","583.79","583.79","583.79","583.79","","1.07%"
"12/17/2020","577.59","577.59","577.59","577.59","","-1.69%"
"12/16/2020","587.49","587.49","587.49","587.49","","0.69%"
"12/15/2020","583.44","583.44","583.44","583.44","","-1.02%"
"12/14/2020","589.44","589.44","589.44","589.44","","1.94%"
"12/11/2020","578.25","578.25","578.25","578.25","","1.52%"
"12/10/2020","569.61","569.61","569.61","569.61","","-0.72%"
"12/09/2020","573.74","573.74","573.74","573.74","","1.00%"
"12/08/2020","568.07","568.07","568.07","568.07","","-0.13%"
"12/07/2020","568.81","568.81","568.81","568.81","","0.81%"
"12/04/2020","564.22","564.22","564.22","564.22","","0.01%"
"12/03/2020","564.14","564.14","564.14","564.14","","0.86%"
"12/02/2020","559.34","559.34","559.34","559.34","","0.48%"
"12/01/2020","556.67","556.67","556.67","556.67","","0.76%"
"11/30/2020","552.45","552.45","552.45","552.45","","-1.10%"
"11/27/2020","558.62","558.62","558.62","558.62","","0.36%"
"11/26/2020","556.61","556.61","556.61","556.61","","-0.14%"
"11/25/2020","557.38","557.38","557.38","557.38","","-0.19%"
"11/24/2020","558.42","558.42","558.42","558.42","","0.37%"
"11/23/2020","556.37","556.37","556.37","556.37","","1.21%"
"11/20/2020","549.73","549.73","549.73","549.73","","0.90%"
"11/19/2020","544.80","544.80","544.80","544.80","","0.55%"
"11/18/2020","541.80","541.80","541.80","541.80","","0.38%"
"11/17/2020","539.77","539.77","539.77","539.77","","2.06%"
"11/16/2020","528.88","528.88","528.88","528.88","","-2.22%"
"11/13/2020","540.91","540.91","540.91","540.91","","0.27%"
"11/12/2020","539.45","539.45","539.45","539.45","","0.25%"
"11/11/2020","538.09","538.09","538.09","538.09","","-0.21%"
"11/10/2020","539.22","539.22","539.22","539.22","","0.01%"
"11/09/2020","539.19","539.19","539.19","539.19","","2.06%"
"11/06/2020","528.29","528.29","528.29","528.29","","0.23%"
"11/05/2020","527.07","527.07","527.07","527.07","","0.46%"
"11/04/2020","524.65","524.65","524.65","524.65","","0.22%"
"11/03/2020","523.52","523.52","523.52","523.52","","-0.26%"
"11/02/2020","524.86","524.86","524.86","524.86","","0.43%"
"10/30/2020","522.59","522.59","522.59","522.59","","0.78%"
"10/29/2020","518.53","518.53","518.53","518.53","","-0.03%"
"10/28/2020","518.67","518.67","518.67","518.67","","-2.90%"
"10/27/2020","534.16","534.16","534.16","534.16","","-0.46%"
"10/26/2020","536.61","536.61","536.61","536.61","","-0.27%"
"10/23/2020","538.05","538.05","538.05","538.05","","2.11%"
"10/22/2020","526.93","526.93","526.93","526.93","","1.26%"
"10/21/2020","520.35","520.35","520.35","520.35","","-0.14%"
"10/20/2020","521.07","521.07","521.07","521.07","","0.21%"
"10/19/2020","520.00","520.00","520.00","520.00","","-0.02%"
"10/16/2020","520.12","520.12","520.12","520.12","","-0.32%"
"10/15/2020","521.79","521.79","521.79","521.79","","0.89%"
"10/14/2020","517.20","517.20","517.20","517.20","","1.26%"
"10/13/2020","510.76","510.76","510.76","510.76","","0.69%"
"10/12/2020","507.24","507.24","507.24","507.24","","0.11%"
"10/09/2020","506.66","506.66","506.66","506.66","","1.03%"
"10/08/2020","501.51","501.51","501.51","501.51","","0.00%"
"10/07/2020","501.50","501.50","501.50","501.50","","0.69%"
"10/06/2020","498.07","498.07","498.07","498.07","","0.51%"
"10/05/2020","495.53","495.53","495.53","495.53","","0.46%"
"10/02/2020","493.28","493.28","493.28","493.28","","-0.65%"
"10/01/2020","496.51","496.51","496.51","496.51","","1.14%"
"09/30/2020","490.91","490.91","490.91","490.91","","0.35%"
"09/29/2020","489.20","489.20","489.20","489.20","","-0.49%"
"09/28/2020","491.61","491.61","491.61","491.61","","0.17%"
"09/25/2020","490.77","490.77","490.77","490.77","","0.07%"
"09/24/2020","490.41","490.41","490.41","490.41","","-0.90%"
"09/23/2020","494.84","494.84","494.84","494.84","","0.69%"
"09/22/2020","491.44","491.44","491.44","491.44","","-0.33%"
"09/21/2020","493.05","493.05","493.05","493.05","","1.16%"
"09/18/2020","487.40","487.40","487.40","487.40","","0.68%"
"09/17/2020","484.13","484.13","484.13","484.13","","-0.46%"
"09/16/2020","486.37","486.37","486.37","486.37","","0.13%"
"09/15/2020","485.76","485.76","485.76","485.76","","0.33%"
"09/14/2020","484.14","484.14","484.14","484.14","","0.75%"
"09/11/2020","480.54","480.54","480.54","480.54","","-0.14%"
"09/10/2020","481.19","481.19","481.19","481.19","","-0.03%"
"09/09/2020","481.33","481.33","481.33","481.33","","-0.11%"
"09/08/2020","481.84","481.84","481.84","481.84","","-0.23%"
"09/07/2020","482.97","482.97","482.97","482.97","","-1.42%"
"09/04/2020","489.91","489.91","489.91","489.91","","0.11%"
"09/03/2020","489.36","489.36","489.36","489.36","","1.55%"
"09/01/2020","481.90","481.90","481.90","481.90","","1.00%"
"08/31/2020","477.11","477.11","477.11","477.11","","0.39%"
"08/28/2020","475.28","475.28","475.28","475.28","","0.26%"
"08/27/2020","474.05","474.05","474.05","474.05","","-0.07%"
"08/26/2020","474.37","474.37","474.37","474.37","","-0.03%"
"08/25/2020","474.49","474.49","474.49","474.49","","0.35%"
"08/24/2020","472.85","472.85","472.85","472.85","","1.50%"
"08/21/2020","465.86","465.86","465.86","465.86","","0.38%"
"08/20/2020","464.10","464.10","464.10","464.10","","-0.47%"
"08/19/2020","466.30","466.30","466.30","466.30","","0.41%"
"08/18/2020","464.40","464.40","464.40","464.40","","-0.69%"
"08/17/2020","467.62","467.62","467.62","467.62","","-0.01%"
"08/14/2020","467.65","467.65","467.65","467.65","","-0.64%"
"08/13/2020","470.68","470.68","470.68","470.68","","0.64%"
"08/12/2020","467.69","467.69","467.69","467.69","","0.23%"
"08/11/2020","466.64","466.64","466.64","466.64","","-0.24%"
"08/10/2020","467.78","467.78","467.78","467.78","","0.24%"
"08/07/2020","466.65","466.65","466.65","466.65","","0.14%"
"08/06/2020","466.02","466.02","466.02","466.02","","0.29%"
"08/05/2020","464.67","464.67","464.67","464.67","","1.06%"
"08/04/2020","459.79","459.79","459.79","459.79","","1.39%"
"08/03/2020","453.48","453.48","453.48","453.48","","2.10%"
"07/31/2020","444.16","444.16","444.16","444.16","","-0.14%"
"07/30/2020","444.77","444.77","444.77","444.77","","1.84%"
"07/29/2020","436.74","436.74","436.74","436.74","","-2.79%"
"07/28/2020","449.26","449.26","449.26","449.26","","3.47%"
"07/27/2020","434.21","434.21","434.21","434.21","","-4.97%"
"07/24/2020","456.92","456.92","456.92","456.92","","-2.85%"
"07/23/2020","470.33","470.33","470.33","470.33","","0.73%"
"07/22/2020","466.91","466.91","466.91","466.91","","-0.58%"
"07/21/2020","469.64","469.64","469.64","469.64","","0.11%"
"07/20/2020","469.11","469.11","469.11","469.11","","-1.46%"
"07/17/2020","476.05","476.05","476.05","476.05","","-0.95%"
"07/16/2020","480.64","480.64","480.64","480.64","","1.49%"
"07/15/2020","473.58","473.58","473.58","473.58","","0.24%"
"07/14/2020","472.43","472.43","472.43","472.43","","0.33%"
"07/13/2020","470.86","470.86","470.86","470.86","","-0.41%"
"07/10/2020","472.80","472.80","472.80","472.80","","-0.81%"
"07/09/2020","476.68","476.68","476.68","476.68","","0.52%"
"07/08/2020","474.21","474.21","474.21","474.21","","-0.34%"
"07/07/2020","475.85","475.85","475.85","475.85","","0.26%"
"07/06/2020","474.62","474.62","474.62","474.62","","1.76%"
"07/03/2020","466.43","466.43","466.43","466.43","","0.62%"
"07/02/2020","463.57","463.57","463.57","463.57","","-0.22%"
"07/01/2020","464.60","464.60","464.60","464.60","","2.25%"
"06/30/2020","454.38","454.38","454.38","454.38","","-0.16%"
"06/29/2020","455.10","455.10","455.10","455.10","","-2.24%"
"06/26/2020","465.55","465.55","465.55","465.55","","-0.40%"
"06/25/2020","467.40","467.40","467.40","467.40","","-0.40%"
"06/24/2020","469.30","469.30","469.30","469.30","","-0.76%"
"06/23/2020","472.90","472.90","472.90","472.90","","-0.54%"
"06/22/2020","475.45","475.45","475.45","475.45","","0.39%"
"06/19/2020","473.59","473.59","473.59","473.59","","1.30%"
"06/18/2020","467.51","467.51","467.51","467.51","","0.29%"
"06/17/2020","466.17","466.17","466.17","466.17","","0.08%"
"06/16/2020","465.78","465.78","465.78","465.78","","3.85%"
"06/15/2020","448.51","448.51","448.51","448.51","","-4.05%"
"06/12/2020","467.46","467.46","467.46","467.46","","-0.71%"
"06/11/2020","470.80","470.80","470.80","470.80","","-3.26%"
"06/10/2020","486.69","486.69","486.69","486.69","","-0.17%"
"06/09/2020","487.50","487.50","487.50","487.50","","-0.10%"
"06/08/2020","487.97","487.97","487.97","487.97","","1.43%"
"06/05/2020","481.09","481.09","481.09","481.09","","0.17%"
"06/04/2020","480.25","480.25","480.25","480.25","","0.08%"
"06/03/2020","479.88","479.88","479.88","479.88","","0.40%"
"06/02/2020","477.95","477.95","477.95","477.95","","-0.59%"
"06/01/2020","480.78","480.78","480.78","480.78","","1.31%"
"05/29/2020","474.54","474.54","474.54","474.54","","0.59%"
"05/28/2020","471.75","471.75","471.75","471.75","","0.73%"
"05/27/2020","468.32","468.32","468.32","468.32","","-1.61%"
"05/26/2020","475.97","475.97","475.97","475.97","","0.90%"
"05/25/2020","471.74","471.74","471.74","471.74","","0.81%"
"05/22/2020","467.93","467.93","467.93","467.93","","-0.90%"
"05/21/2020","472.18","472.18","472.18","472.18","","0.71%"
"05/20/2020","468.87","468.87","468.87","468.87","","1.76%"
"05/19/2020","460.78","460.78","460.78","460.78","","1.34%"
"05/18/2020","454.69","454.69","454.69","454.69","","1.18%"
"05/15/2020","449.38","449.38","449.38","449.38","","-0.57%"
"05/14/2020","451.97","451.97","451.97","451.97","","0.00%"
"05/13/2020","451.98","451.98","451.98","451.98","","-0.88%"
"05/12/2020","455.99","455.99","455.99","455.99","","0.42%"
"05/11/2020","454.10","454.10","454.10","454.10","","1.95%"
"05/08/2020","445.43","445.43","445.43","445.43","","2.40%"
"05/07/2020","434.98","434.98","434.98","434.98","","1.65%"
"05/06/2020","427.94","427.94","427.94","427.94","","2.70%"
"05/05/2020","416.69","416.69","416.69","416.69","","0.26%"
"05/04/2020","415.61","415.61","415.61","415.61","","-0.63%"
"04/29/2020","418.23","418.23","418.23","418.23","","0.00%"
"04/28/2020","418.22","418.22","418.22","418.22","","-0.64%"
"04/27/2020","420.92","420.92","420.92","420.92","","-0.95%"
"04/24/2020","424.96","424.96","424.96","424.96","","1.08%"
"04/23/2020","420.42","420.42","420.42","420.42","","0.73%"
"04/22/2020","417.36","417.36","417.36","417.36","","-0.42%"
"04/21/2020","419.10","419.10","419.10","419.10","","-3.34%"
"04/20/2020","433.59","433.59","433.59","433.59","","0.40%"
"04/17/2020","431.85","431.85","431.85","431.85","","0.78%"
"04/16/2020","428.51","428.51","428.51","428.51","","0.46%"
"04/15/2020","426.54","426.54","426.54","426.54","","0.22%"
"04/14/2020","425.61","425.61","425.61","425.61","","0.77%"
"04/13/2020","422.36","422.36","422.36","422.36","","0.98%"
"04/10/2020","418.27","418.27","418.27","418.27","","-0.11%"
"04/09/2020","418.73","418.73","418.73","418.73","","1.45%"
"04/08/2020","412.75","412.75","412.75","412.75","","0.72%"
"04/07/2020","409.78","409.78","409.78","409.78","","2.15%"
"04/06/2020","401.14","401.14","401.14","401.14","","4.71%"
"04/03/2020","383.09","383.09","383.09","383.09","","3.11%"
"04/01/2020","371.52","371.52","371.52","371.52","","2.16%"
"03/31/2020","363.66","363.66","363.66","363.66","","0.48%"
"03/30/2020","361.92","361.92","361.92","361.92","","-3.86%"
"03/27/2020","376.45","376.45","376.45","376.45","","0.56%"
"03/26/2020","374.34","374.34","374.34","374.34","","1.65%"
"03/25/2020","368.27","368.27","368.27","368.27","","4.77%"
"03/24/2020","351.50","351.50","351.50","351.50","","-2.42%"
"03/23/2020","360.21","360.21","360.21","360.21","","-5.74%"
"03/20/2020","382.13","382.13","382.13","382.13","","-2.95%"
"03/19/2020","393.74","393.74","393.74","393.74","","-2.44%"
"03/18/2020","403.59","403.59","403.59","403.59","","0.12%"
"03/17/2020","403.10","403.10","403.10","403.10","","-1.28%"
"03/16/2020","408.34","408.34","408.34","408.34","","-1.25%"
"03/13/2020","413.50","413.50","413.50","413.50","","-0.52%"
"03/12/2020","415.66","415.66","415.66","415.66","","-4.44%"
"03/11/2020","434.98","434.98","434.98","434.98","","-2.35%"
"03/10/2020","445.43","445.43","445.43","445.43","","1.14%"
"03/09/2020","440.39","440.39","440.39","440.39","","-6.32%"
"03/06/2020","470.11","470.11","470.11","470.11","","0.16%"
"03/05/2020","469.37","469.37","469.37","469.37","","0.57%"
"03/04/2020","466.71","466.71","466.71","466.71","","-0.01%"
"03/03/2020","466.78","466.78","466.78","466.78","","0.15%"
"03/02/2020","466.06","466.06","466.06","466.06","","0.13%"
"02/28/2020","465.46","465.46","465.46","465.46","","-1.50%"
"02/27/2020","472.56","472.56","472.56","472.56","","0.26%"
"02/26/2020","471.34","471.34","471.34","471.34","","-1.63%"
"02/25/2020","479.13","479.13","479.13","479.13","","-0.10%"
"02/24/2020","479.59","479.59","479.59","479.59","","-2.81%"
"02/21/2020","493.45","493.45","493.45","493.45","","0.12%"
"02/20/2020","492.87","492.87","492.87","492.87","","1.48%"
"02/19/2020","485.66","485.66","485.66","485.66","","0.22%"
"02/18/2020","484.61","484.61","484.61","484.61","","-1.35%"
"02/17/2020","491.26","491.26","491.26","491.26","","-0.44%"
"02/14/2020","493.41","493.41","493.41","493.41","","-0.18%"
"02/13/2020","494.28","494.28","494.28","494.28","","0.04%"
"02/12/2020","494.06","494.06","494.06","494.06","","0.30%"
"02/11/2020","492.59","492.59","492.59","492.59","","-0.20%"
"02/10/2020","493.60","493.60","493.60","493.60","","-0.86%"
"02/07/2020","497.90","497.90","497.90","497.90","","0.74%"
"02/06/2020","494.25","494.25","494.25","494.25","","1.43%"
"02/05/2020","487.28","487.28","487.28","487.28","","-0.09%"
"02/04/2020","487.71","487.71","487.71","487.71","","-0.60%"
"02/03/2020","490.63","490.63","490.63","490.63","","-0.67%"
"01/31/2020","493.94","493.94","493.94","493.94","","-2.53%"
"01/30/2020","506.74","506.74","506.74","506.74","","-3.12%"
"01/22/2020","523.06","523.06","523.06","523.06","","0.41%"
"01/21/2020","520.90","520.90","520.90","520.90","","0.96%"
"01/20/2020","515.94","515.94","515.94","515.94","","-0.16%"
"01/17/2020","516.79","516.79","516.79","516.79","","0.20%"
"01/16/2020","515.74","515.74","515.74","515.74","","0.08%"
"01/15/2020","515.32","515.32","515.32","515.32","","-0.12%"
"01/14/2020","515.92","515.92","515.92","515.92","","0.43%"
"01/13/2020","513.72","513.72","513.72","513.72","","0.00%"
"01/10/2020","513.70","513.70","513.70","513.70","","0.36%"
"01/09/2020","511.88","511.88","511.88","511.88","","1.25%"
"01/08/2020","505.56","505.56","505.56","505.56","","-1.19%"
"01/07/2020","511.67","511.67","511.67","511.67","","0.25%"
"01/06/2020","510.40","510.40","510.40","510.40","","-1.30%"
"01/03/2020","517.10","517.10","517.10","517.10","","0.10%"
"01/02/2020","516.56","516.56","516.56","516.56","","0.60%"
"12/31/2019","513.47","513.47","513.47","513.47","","-0.36%"
"12/30/2019","515.30","515.30","515.30","515.30","","0.41%"
"12/27/2019","513.22","513.22","513.22","513.22","","0.52%"
"12/26/2019","510.58","510.58","510.58","510.58","","0.31%"
"12/25/2019","509.02","509.02","509.02","509.02","","0.04%"
"12/24/2019","508.84","508.84","508.84","508.84","","0.42%"
"12/23/2019","506.73","506.73","506.73","506.73","","-0.47%"
"12/20/2019","509.13","509.13","509.13","509.13","","0.33%"
"12/19/2019","507.48","507.48","507.48","507.48","","0.22%"
"12/18/2019","506.37","506.37","506.37","506.37","","-0.51%"
"12/17/2019","508.97","508.97","508.97","508.97","","-1.02%"
"12/16/2019","514.24","514.24","514.24","514.24","","-0.65%"
"12/13/2019","517.62","517.62","517.62","517.62","","-1.13%"
"12/12/2019","523.54","523.54","523.54","523.54","","0.61%"
"12/11/2019","520.39","520.39","520.39","520.39","","-0.01%"
"12/10/2019","520.42","520.42","520.42","520.42","","-0.83%"
"12/09/2019","524.76","524.76","524.76","524.76","","0.20%"
"12/06/2019","523.72","523.72","523.72","523.72","","0.19%"
"12/05/2019","522.72","522.72","522.72","522.72","","-0.18%"
"12/04/2019","523.66","523.66","523.66","523.66","","0.61%"
"12/03/2019","520.51","520.51","520.51","520.51","","-0.93%"
"12/02/2019","525.38","525.38","525.38","525.38","","-0.98%"
"11/29/2019","530.60","530.60","530.60","530.60","","0.37%"
"11/28/2019","528.62","528.62","528.62","528.62","","-0.63%"
"11/27/2019","531.95","531.95","531.95","531.95","","-0.16%"
"11/26/2019","532.81","532.81","532.81","532.81","","0.14%"
"11/25/2019","532.07","532.07","532.07","532.07","","-0.01%"
"11/22/2019","532.12","532.12","532.12","532.12","","-0.65%"
"11/21/2019","535.60","535.60","535.60","535.60","","-1.33%"
"11/20/2019","542.80","542.80","542.80","542.80","","-0.54%"
"11/19/2019","545.75","545.75","545.75","545.75","","0.59%"
"11/18/2019","542.57","542.57","542.57","542.57","","-0.55%"
"11/15/2019","545.57","545.57","545.57","545.57","","-0.45%"
"11/14/2019","548.05","548.05","548.05","548.05","","0.30%"
"11/13/2019","546.43","546.43","546.43","546.43","","-0.74%"
"11/12/2019","550.48","550.48","550.48","550.48","","-0.07%"
"11/11/2019","550.89","550.89","550.89","550.89","","-0.45%"
"11/08/2019","553.40","553.40","553.40","553.40","","-0.29%"
"11/07/2019","554.99","554.99","554.99","554.99","","0.06%"
"11/06/2019","554.64","554.64","554.64","554.64","","0.23%"
"11/05/2019","553.35","553.35","553.35","553.35","","0.17%"
"11/04/2019","552.42","552.42","552.42","552.42","","0.11%"
"11/01/2019","551.80","551.80","551.80","551.80","","2.63%"
"10/31/2019","537.66","537.66","537.66","537.66","","-0.38%"
"10/30/2019","539.73","539.73","539.73","539.73","","0.58%"
"10/29/2019","536.60","536.60","536.60","536.60","","0.11%"
"10/28/2019","536.02","536.02","536.02","536.02","","-0.10%"
"10/25/2019","536.55","536.55","536.55","536.55","","0.07%"
"10/24/2019","536.17","536.17","536.17","536.17","","0.48%"
"10/23/2019","533.60","533.60","533.60","533.60","","0.30%"
"10/22/2019","531.98","531.98","531.98","531.98","","0.01%"
"10/21/2019","531.92","531.92","531.92","531.92","","-0.22%"
"10/18/2019","533.08","533.08","533.08","533.08","","0.11%"
"10/17/2019","532.47","532.47","532.47","532.47","","-0.37%"
"10/16/2019","534.44","534.44","534.44","534.44","","0.16%"
"10/15/2019","533.60","533.60","533.60","533.60","","-0.04%"
"10/14/2019","533.82","533.82","533.82","533.82","","-0.15%"
"10/11/2019","534.62","534.62","534.62","534.62","","0.48%"
"10/10/2019","532.09","532.09","532.09","532.09","","-0.12%"
"10/09/2019","532.74","532.74","532.74","532.74","","-0.18%"
"10/08/2019","533.70","533.70","533.70","533.70","","0.39%"
"10/07/2019","531.64","531.64","531.64","531.64","","-0.65%"
"10/04/2019","535.13","535.13","535.13","535.13","","-0.14%"
"10/03/2019","535.88","535.88","535.88","535.88","","0.32%"
"10/02/2019","534.15","534.15","534.15","534.15","","-0.98%"
"10/01/2019","539.44","539.44","539.44","539.44","","-0.26%"
"09/30/2019","540.86","540.86","540.86","540.86","","-0.24%"
"09/27/2019","542.14","542.14","542.14","542.14","","0.75%"
"09/26/2019","538.08","538.08","538.08","538.08","","0.22%"
"09/25/2019","536.89","536.89","536.89","536.89","","-0.34%"
"09/24/2019","538.70","538.70","538.70","538.70","","0.46%"
"09/23/2019","536.24","536.24","536.24","536.24","","-0.23%"
"09/20/2019","537.45","537.45","537.45","537.45","","-0.98%"
"09/19/2019","542.78","542.78","542.78","542.78","","-0.09%"
"09/18/2019","543.29","543.29","543.29","543.29","","0.16%"
"09/17/2019","542.43","542.43","542.43","542.43","","0.91%"
"09/16/2019","537.52","537.52","537.52","537.52","","0.58%"
"09/13/2019","534.44","534.44","534.44","534.44","","0.68%"
