"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2021","525.82","526.14","528.66","521.75","69.84K","0.10%"
"12/20/2021","525.27","526.76","529.13","521.52","80.36K","-0.28%"
"12/17/2021","526.76","529.22","534.69","525.55","86.68K","-0.46%"
"12/16/2021","529.21","525.22","529.91","524.97","75.70K","0.76%"
"12/15/2021","525.22","525.93","528.61","524.32","77.60K","-0.14%"
"12/14/2021","525.93","529.96","531.75","522.95","69.86K","-0.76%"
"12/13/2021","529.96","522.26","530.85","522.14","68.97K","1.48%"
"12/10/2021","522.24","525.19","527.09","520.70","62.43K","-0.56%"
"12/09/2021","525.19","520.11","525.89","518.68","55.34K","0.98%"
"12/08/2021","520.11","515.01","522.80","514.66","89.68K","0.99%"
"12/07/2021","515.01","500.57","515.09","500.11","64.33K","2.80%"
"12/06/2021","501.00","516.76","518.90","497.25","88.61K","-3.05%"
"12/03/2021","516.76","530.21","531.46","516.76","94.98K","-2.26%"
"12/02/2021","528.70","526.20","531.33","513.91","70.80K","0.70%"
"12/01/2021","525.02","528.14","529.49","523.16","74.08K","-0.59%"
"11/30/2021","528.14","531.66","535.37","525.79","89.11K","-0.61%"
"11/29/2021","531.39","527.99","537.07","517.21","82.15K","0.46%"
"11/26/2021","528.94","530.32","534.83","525.24","78.60K","-0.26%"
"11/25/2021","530.32","526.17","530.81","524.57","67.77K","1.06%"
"11/24/2021","524.78","515.27","524.78","514.71","68.13K","1.85%"
"11/23/2021","515.27","511.03","515.27","502.99","75.74K","0.85%"
"11/22/2021","510.95","520.10","524.36","508.74","115.43K","-1.76%"
"11/19/2021","520.10","539.02","546.85","520.09","149.50K","-3.51%"
"11/18/2021","539.02","532.75","540.99","531.31","101.73K","1.18%"
"11/17/2021","532.75","522.85","532.86","520.89","85.00K","2.07%"
"11/16/2021","521.94","508.07","523.82","503.31","118.87K","2.90%"
"11/15/2021","507.24","507.44","516.70","506.71","124.38K","-0.04%"
"11/12/2021","507.44","505.97","509.19","502.68","90.84K","0.43%"
"11/11/2021","505.26","507.43","509.26","499.00","108.89K","-0.30%"
